id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-719,"Sapodilla, raw",andre,"Sapodilla, raw fra Frida DTU database",80.9,0.44,15.5,1.1,,"{""A"":6,""D"":0,""B1"":0,""B2"":0.02,""B3"":0.2,""C"":14.7}","{""sodium"":12,""potassium"":193,""calcium"":21,""iron"":0.8,""phosphor"":12}",frida_dtu,719,true
frida-720,"Coffee, instant, powder",andre,"Coffee, instant, powder fra Frida DTU database",301.5,15.5,11,1.7,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0.11,""B3"":22,""Folate"":0,""C"":0}","{""sodium"":41,""potassium"":4000,""calcium"":160,""magnesium"":390,""iron"":4.4,""zinc"":0.57,""selenium"":3,""phosphor"":350}",frida_dtu,720,true
frida-721,"Cheese, hard, Parmesan, grated",mejeriprodukter,"Cheese, hard, Parmesan, grated fra Frida DTU database",427.57,38.46,0.1,28.61,,"{""A"":277,""D"":0.27,""E"":0.76,""B1"":0.029,""B2"":0.486,""B3"":0.11,""Folate"":10,""C"":0}","{""sodium"":1529,""potassium"":125,""calcium"":1109,""magnesium"":38,""iron"":0.9,""zinc"":3.87,""selenium"":14,""phosphor"":729}",frida_dtu,721,true
frida-722,"Rolls, wheat with coarse meal, industrially produced",andre,"Rolls, wheat with coarse meal, industrially produced fra Frida DTU database",246.19,8.23,43.18,2.72,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0.203,""B2"":0.083,""B3"":1.67,""Folate"":42,""C"":0}","{""sodium"":411,""potassium"":175,""calcium"":44,""magnesium"":31,""iron"":1.52,""zinc"":0.98,""selenium"":3.6,""phosphor"":118}",frida_dtu,722,true
frida-724,"Pork, ham, topside (M. Semimembranosus), lean, raw",kød,"Pork, ham, topside (M. Semimembranosus), lean, raw fra Frida DTU database",106.36,21.39,,2.25,,"{""A"":2.23,""D"":0.05,""E"":0.41,""B1"":1.146,""B2"":0.122,""B3"":7.93,""Folate"":1.5,""C"":0}","{""sodium"":42,""potassium"":387,""calcium"":4,""magnesium"":25,""iron"":0.46,""zinc"":3.57,""selenium"":7,""phosphor"":209}",frida_dtu,724,true
frida-726,"Cherry, canned in sugar",andre,"Cherry, canned in sugar fra Frida DTU database",143.7,1,32,0.1,,"{""A"":8.33,""D"":0,""E"":0,""B3"":0.13}","{""sodium"":18,""calcium"":12,""iron"":0.1,""zinc"":0.1,""selenium"":0,""phosphor"":19}",frida_dtu,726,true
frida-727,"Cod, fillet, fried",fisk,"Cod, fillet, fried fra Frida DTU database",120.17,18.72,,5,,"{""B1"":0.02,""B2"":0.05,""B3"":1}","{""sodium"":100}",frida_dtu,727,true
frida-728,"Duck, flesh only, raw",andre,"Duck, flesh only, raw fra Frida DTU database",126.26,18.28,,5.12,,"{""A"":24,""D"":0.55,""E"":0,""B1"":0,""B2"":0.45,""B3"":5,""Folate"":48,""C"":5.8}","{""sodium"":86,""potassium"":297,""calcium"":11,""magnesium"":22,""iron"":1.2,""zinc"":1.35,""selenium"":24,""phosphor"":203}",frida_dtu,728,true
frida-729,"Turkey, breast, boiled/smoked, sliced",kød,"Turkey, breast, boiled/smoked, sliced fra Frida DTU database",107.08,21,,1.8,,"{""A"":0,""D"":0,""E"":0,""B1"":0.136,""B2"":0,""B3"":9,""Folate"":10.5,""C"":18.8}","{""sodium"":1002,""potassium"":425,""calcium"":11,""magnesium"":26,""iron"":0.39,""zinc"":1.06,""selenium"":7.9,""phosphor"":236}",frida_dtu,729,true
frida-730,"Pizza with tuna, frozen",fisk,"Pizza with tuna, frozen fra Frida DTU database",203.1,11,25.9,5.7,,"{""B1"":0.22,""B2"":0.14,""B3"":0.57}","{""sodium"":345,""potassium"":240,""calcium"":145,""magnesium"":22,""iron"":1.85,""zinc"":1.15}",frida_dtu,730,true
